EaseLinearNone:							EaseLinearNone:
--------							--------
    0:  1234.500000						    0:  1234.500000
   20: 104350.984375						   20: 104350.984375
   21: 106104.703125						   21: 106104.703125
   22: 107707.218750						   22: 107707.218750
   23: 109171.570312						   23: 109171.570312
   24: 110509.664062					      |	   24: 110509.656250
   25: 111732.390625					      |	   25: 111732.382812
   26: 112849.687500					      |	   26: 112849.695312
   27: 113870.664062						   27: 113870.664062
   28: 114803.601562					      |	   28: 114803.609375
   29: 115656.109375						   29: 115656.109375
   30: 116435.117188					      |	   30: 116435.109375
   31: 117146.953125						   31: 117146.953125
   32: 117797.414062						   32: 117797.414062
   33: 118391.796875						   33: 118391.796875
   34: 118934.929688						   34: 118934.929688
   35: 119431.242188					      |	   35: 119431.234375
   36: 119884.757812						   36: 119884.757812
   37: 120299.171875						   37: 120299.171875
   38: 120677.851562						   38: 120677.851562
   39: 121023.882812					      |	   39: 121023.890625
   40: 121340.085938						   40: 121340.085938
   41: 121629.023438						   41: 121629.023438
   42: 121893.046875						   42: 121893.046875
   43: 122134.312500					      |	   43: 122134.304688
   44: 122354.765625					      |	   44: 122354.773438
   45: 122556.218750						   45: 122556.218750
   46: 122740.304688						   46: 122740.304688
   47: 122908.515625						   47: 122908.515625
   48: 123062.226562					      |	   48: 123062.218750
   49: 123202.679688						   49: 123202.679688
   50: 123331.023438						   50: 123331.023438
   51: 123448.304688						   51: 123448.304688
   52: 123555.468750					      |	   52: 123555.476562
   53: 123653.398438					      |	   53: 123653.406250
   54: 123742.882812						   54: 123742.882812
   55: 123824.656250						   55: 123824.656250
   56: 123899.375000						   56: 123899.375000
   57: 123967.656250					      |	   57: 123967.648438
   58: 124030.046875						   58: 124030.046875
   59: 124087.054688						   59: 124087.054688
   60: 124139.148438						   60: 124139.148438
   61: 124186.757812					      |	   61: 124186.750000
   62: 124230.257812						   62: 124230.257812
   63: 124270.000000						   63: 124270.000000
   64: 124306.328125					      |	   64: 124306.320312
   65: 124339.515625						   65: 124339.515625
   66: 124369.843750						   66: 124369.843750
   67: 124397.562500					      |	   67: 124397.554688
   68: 124422.882812						   68: 124422.882812
   69: 124446.023438						   69: 124446.023438
   70: 124467.171875					      |	   70: 124467.164062
   71: 124486.492188						   71: 124486.492188
   72: 124504.148438						   72: 124504.148438
   73: 124520.281250						   73: 124520.281250
   74: 124535.023438					      |	   74: 124535.031250
   75: 124548.500000						   75: 124548.500000
   76: 124560.812500					      |	   76: 124560.804688

EaseExpoInOut:							EaseExpoInOut:
--------							--------
    0:  1234.500000						    0:  1234.500000
    1:  1306.693970						    1:  1306.693970
    2:  1320.960327						    2:  1320.960327
    3:  1338.045776						    3:  1338.045776
    4:  1358.507568						    4:  1358.507568
    5:  1383.012817					      |	    5:  1383.012695
    6:  1412.360474						    6:  1412.360474
    7:  1447.507690						    7:  1447.507690
    8:  1489.600464						    8:  1489.600464
    9:  1540.010864					      |	    9:  1540.010986
   10:  1600.383545						   10:  1600.383545
   11:  1672.685791						   11:  1672.685791
   12:  1759.276245					      |	   12:  1759.276123
   13:  1862.977783						   13:  1862.977783
   14:  1987.171753					      |	   14:  1987.171875
   15:  2135.907959					      |	   15:  2135.908203
   16:  2314.036377					      |	   16:  2314.036133
   17:  2527.364258						   17:  2527.364258
   18:  2782.848145						   18:  2782.848145
   19:  3088.819336						   19:  3088.819336
   20:  3455.253418						   20:  3455.253418
   21:  3894.097168						   21:  3894.097168
   22:  4419.663086						   22:  4419.663086
   23:  5049.086914						   23:  5049.086914
   24:  5802.890625						   24:  5802.890625
   25:  6705.657227						   25:  6705.657227
   26:  7786.817383						   26:  7786.817383
   27:  9081.625977					      |	   27:  9081.625000
   28: 10632.302734						   28: 10632.302734
   29: 12489.411133						   29: 12489.411133
   30: 14713.506836					      |	   30: 14713.505859
   31: 17377.107422						   31: 17377.107422
   32: 20567.062500						   32: 20567.062500
   33: 24387.390625						   33: 24387.390625
   34: 28962.656250						   34: 28962.656250
   35: 34442.042969						   35: 34442.042969
   36: 41004.203125						   36: 41004.203125
   37: 48863.136719					      |	   37: 48863.132812
   38: 58275.078125						   38: 58275.078125
   39: 68912.343750						   39: 68912.343750
   40: 78116.132812					      |	   40: 78116.125000
   41: 85801.218750					      |	   41: 85801.210938
   42: 92218.234375						   42: 92218.234375
   43: 97576.437500						   43: 97576.437500
   44: 102050.492188						   44: 102050.492188
   45: 105786.328125						   45: 105786.328125
   46: 108905.718750						   46: 108905.718750
   47: 111510.414062						   47: 111510.414062
   48: 113685.312500					      |	   48: 113685.304688
   49: 115501.343750					      |	   49: 115501.351562
   50: 117017.726562						   50: 117017.726562
   51: 118283.898438					      |	   51: 118283.890625
   52: 119341.140625					      |	   52: 119341.148438
   53: 120223.937500						   53: 120223.937500
   54: 120961.070312						   54: 120961.070312
   55: 121576.570312						   55: 121576.570312
   56: 122090.507812						   56: 122090.507812
   57: 122519.648438						   57: 122519.648438
   58: 122877.976562						   58: 122877.976562
   59: 123177.179688						   59: 123177.179688
   60: 123427.015625						   60: 123427.015625
   61: 123635.625000						   61: 123635.625000
   62: 123809.812500						   62: 123809.812500
   63: 123955.257812						   63: 123955.257812
   64: 124076.703125						   64: 124076.703125
   65: 124178.109375					      |	   65: 124178.117188
   66: 124262.789062						   66: 124262.789062
   67: 124333.492188						   67: 124333.492188
   68: 124392.531250						   68: 124392.531250
   69: 124441.820312					      |	   69: 124441.828125
   70: 124482.984375						   70: 124482.984375
   71: 124517.351562						   71: 124517.351562
   72: 124546.054688						   72: 124546.054688
   73: 124570.015625						   73: 124570.015625
   74: 124590.023438						   74: 124590.023438
   75: 124606.734375						   75: 124606.734375
   76: 124620.687500					      |	   76: 124620.679688

EaseBackIn:							EaseBackIn:
--------							--------
    0:  1234.500000						    0:  1234.500000
    1:  1199.688477						    1:  1199.688477
    2:  1098.190308						    2:  1098.190308
    3:   934.410278						    3:   934.410278
    4:   712.752930						    4:   712.752930
    5:   437.622986						    5:   437.622986
    6:   113.425171						    6:   113.425171
    7:  -255.436035						    7:  -255.436035
    8:  -664.555786						    8:  -664.555786
    9: -1109.529541						    9: -1109.529541
   10: -1585.953125						   10: -1585.953125
   11: -2089.419922						   11: -2089.419922
   12: -2615.528320						   12: -2615.528320
   13: -3159.872070						   13: -3159.872070
   14: -3718.045410						   14: -3718.045410
   15: -4285.645020						   15: -4285.645020
   16: -4858.266602						   16: -4858.266602
   17: -5431.504395						   17: -5431.504395
   18: -6000.954102						   18: -6000.954102
   19: -6562.212402						   19: -6562.212402
   20: -7110.872070						   20: -7110.872070
   21: -7642.529297						   21: -7642.529297
   22: -8152.780273						   22: -8152.780273
   23: -8637.222656						   23: -8637.222656
   24: -9091.446289						   24: -9091.446289
   25: -9511.049805						   25: -9511.049805
   26: -9891.629883						   26: -9891.629883
   27: -10228.778320						   27: -10228.778320
   28: -10518.092773						   28: -10518.092773
   29: -10755.166992						   29: -10755.166992
   30: -10935.597656						   30: -10935.597656
   31: -11054.981445						   31: -11054.981445
   32: -11108.910156						   32: -11108.910156
   33: -11092.981445						   33: -11092.981445
   34: -11002.791016						   34: -11002.791016
   35: -10833.932617						   35: -10833.932617
   36: -10582.004883						   36: -10582.004883
   37: -10242.598633						   37: -10242.598633
   38: -9811.311523						   38: -9811.311523
   39: -9283.738281						   39: -9283.738281
   40: -8655.472656						   40: -8655.472656
   41: -7922.112305						   41: -7922.112305
   42: -7079.256836						   42: -7079.256836
   43: -6122.490723						   43: -6122.490723
   44: -5047.422363						   44: -5047.422363
   45: -3849.632812						   45: -3849.632812
   46: -2524.733887						   46: -2524.733887
   47: -1068.301270						   47: -1068.301270
   48:   524.048096						   48:   524.048096
   49:  2256.741211						   49:  2256.741211
   50:  4134.172363						   50:  4134.172363
   51:  6160.731934						   51:  6160.731934
   52:  8340.852539						   52:  8340.852539
   53: 10678.908203						   53: 10678.908203
   54: 13179.320312						   54: 13179.320312
   55: 15846.507812						   55: 15846.507812
   56: 18684.843750						   56: 18684.843750
   57: 21698.773438						   57: 21698.773438
   58: 24892.656250						   58: 24892.656250
   59: 28270.931641						   59: 28270.931641
   60: 31837.974609						   60: 31837.974609
   61: 35598.222656						   61: 35598.222656
   62: 39556.046875						   62: 39556.046875
   63: 43715.863281						   63: 43715.863281
   64: 48082.109375						   64: 48082.109375
   65: 52659.132812						   65: 52659.132812
   66: 57451.398438						   66: 57451.398438
   67: 62463.246094						   67: 62463.246094
   68: 67699.156250						   68: 67699.156250
   69: 73163.453125						   69: 73163.453125
   70: 78860.609375						   70: 78860.609375
   71: 84794.976562						   71: 84794.976562
   72: 90970.976562						   72: 90970.976562
   73: 97393.046875						   73: 97393.046875
   74: 104065.546875						   74: 104065.546875
   75: 110992.929688						   75: 110992.929688
   76: 118179.539062						   76: 118179.539062

EaseBackOut:							EaseBackOut:
--------							--------
    0:  1234.500000						    0:  1234.500000
    1:  8651.819336						    1:  8651.819336
    2: 15806.076172						    2: 15806.076172
    3: 22701.568359						    3: 22701.568359
    4: 29342.796875						    4: 29342.796875
    5: 35734.078125						    5: 35734.078125
    6: 41879.906250						    6: 41879.906250
    7: 47784.605469						    7: 47784.605469
    8: 53452.644531						    8: 53452.644531
    9: 58888.367188						    9: 58888.367188
   10: 64096.246094						   10: 64096.246094
   11: 69080.625000						   11: 69080.625000
   12: 73845.953125						   12: 73845.953125
   13: 78396.593750						   13: 78396.593750
   14: 82736.984375						   14: 82736.984375
   15: 86871.515625						   15: 86871.515625
   16: 90804.617188						   16: 90804.617188
   17: 94540.648438						   17: 94540.648438
   18: 98084.046875						   18: 98084.046875
   19: 101439.218750						   19: 101439.218750
   20: 104610.546875						   20: 104610.546875
   21: 107602.421875						   21: 107602.421875
   22: 110419.304688						   22: 110419.304688
   23: 113065.562500						   23: 113065.562500
   24: 115545.601562						   24: 115545.601562
   25: 117863.843750						   25: 117863.843750
   26: 120024.664062						   26: 120024.664062
   27: 122032.492188						   27: 122032.492188
   28: 123891.726562						   28: 123891.726562
   29: 125606.765625						   29: 125606.765625
   30: 127182.031250						   30: 127182.031250
   31: 128621.906250						   31: 128621.906250
   32: 129930.796875						   32: 129930.796875
   33: 131113.125000						   33: 131113.125000
   34: 132173.281250						   34: 132173.281250
   35: 133115.687500						   35: 133115.687500
   36: 133944.718750						   36: 133944.718750
   37: 134664.796875						   37: 134664.796875
   38: 135280.328125						   38: 135280.328125
   39: 135795.734375						   39: 135795.734375
   40: 136215.375000						   40: 136215.375000
   41: 136543.703125						   41: 136543.703125
   42: 136785.078125						   42: 136785.078125
   43: 136943.953125						   43: 136943.953125
   44: 137024.687500						   44: 137024.687500
   45: 137031.703125						   45: 137031.703125
   46: 136969.421875						   46: 136969.421875
   47: 136842.218750						   47: 136842.218750
   48: 136654.531250						   48: 136654.531250
   49: 136410.734375						   49: 136410.734375
   50: 136115.250000						   50: 136115.250000
   51: 135772.468750						   51: 135772.468750
   52: 135386.812500						   52: 135386.812500
   53: 134962.671875						   53: 134962.671875
   54: 134504.468750						   54: 134504.468750
   55: 134016.578125						   55: 134016.578125
   56: 133503.437500						   56: 133503.437500
   57: 132969.437500						   57: 132969.437500
   58: 132418.968750						   58: 132418.968750
   59: 131856.468750						   59: 131856.468750
   60: 131286.312500						   60: 131286.312500
   61: 130712.898438						   61: 130712.898438
   62: 130140.664062						   62: 130140.664062
   63: 129573.992188						   63: 129573.992188
   64: 129017.296875						   64: 129017.296875
   65: 128474.968750						   65: 128474.968750
   66: 127951.437500						   66: 127951.437500
   67: 127451.078125						   67: 127451.078125
   68: 126978.320312						   68: 126978.320312
   69: 126537.554688						   69: 126537.554688
   70: 126133.187500						   70: 126133.187500
   71: 125769.625000						   71: 125769.625000
   72: 125451.273438						   72: 125451.273438
   73: 125182.539062						   73: 125182.539062
   74: 124967.820312						   74: 124967.820312
   75: 124811.539062						   75: 124811.539062
   76: 124718.070312						   76: 124718.070312

EaseBackInOut:							EaseBackInOut:
--------							--------
    0:  1234.500000						    0:  1234.500000
    1:  1129.993286						    1:  1129.993286
    2:   832.102783						    2:   832.102783
    3:   364.273193						    3:   364.273193
    4:  -250.051147						    4:  -250.051147
    5:  -987.425293						    5:  -987.425293
    6: -1824.404785						    6: -1824.404785
    7: -2737.544922						    7: -2737.544922
    8: -3703.401855						    8: -3703.401855
    9: -4698.529785						    9: -4698.529785
   10: -5699.486328						   10: -5699.486328
   11: -6682.823242						   11: -6682.823242
   12: -7625.099609						   12: -7625.099609
   13: -8502.870117						   13: -8502.870117
   14: -9292.687500						   14: -9292.687500
   15: -9971.110352						   15: -9971.110352
   16: -10514.692383						   16: -10514.692383
   17: -10899.989258						   17: -10899.989258
   18: -11103.557617						   18: -11103.557617
   19: -11101.950195						   19: -11101.950195
   20: -10871.725586						   20: -10871.725586
   21: -10389.439453						   21: -10389.439453
   22: -9631.641602						   22: -9631.641602
   23: -8574.893555						   23: -8574.893555
   24: -7195.748047						   24: -7195.748047
   25: -5470.756348						   25: -5470.756348
   26: -3376.482422						   26: -3376.482422
   27:  -889.484375						   27:  -889.484375
   28:  2013.694702						   28:  2013.694702
   29:  5356.493652						   29:  5356.493652
   30:  9162.357422						   30:  9162.357422
   31: 13454.729492						   31: 13454.729492
   32: 18257.054688						   32: 18257.054688
   33: 23592.779297						   33: 23592.779297
   34: 29485.347656						   34: 29485.347656
   35: 35958.207031						   35: 35958.207031
   36: 43034.769531						   36: 43034.769531
   37: 50738.535156						   37: 50738.535156
   38: 59092.914062						   38: 59092.914062
   39: 67905.210938						   39: 67905.210938
   40: 76177.640625						   40: 76177.640625
   41: 83802.320312						   41: 83802.320312
   42: 90802.734375						   42: 90802.734375
   43: 97202.359375						   43: 97202.359375
   44: 103024.570312						   44: 103024.570312
   45: 108292.875000						   45: 108292.875000
   46: 113030.664062						   46: 113030.664062
   47: 117261.429688						   47: 117261.429688
   48: 121008.585938						   48: 121008.585938
   49: 124295.585938						   49: 124295.585938
   50: 127145.875000						   50: 127145.875000
   51: 129582.890625						   51: 129582.890625
   52: 131630.093750						   52: 131630.093750
   53: 133310.906250						   53: 133310.906250
   54: 134648.781250						   54: 134648.781250
   55: 135667.187500						   55: 135667.187500
   56: 136389.531250						   56: 136389.531250
   57: 136839.281250						   57: 136839.281250
   58: 137039.875000						   58: 137039.875000
   59: 137014.750000						   59: 137014.750000
   60: 136787.375000						   60: 136787.375000
   61: 136381.171875						   61: 136381.171875
   62: 135819.578125						   62: 135819.578125
   63: 135126.078125						   63: 135126.078125
   64: 134324.078125						   64: 134324.078125
   65: 133437.031250						   65: 133437.031250
   66: 132488.390625						   66: 132488.390625
   67: 131501.593750						   67: 131501.593750
   68: 130500.085938						   68: 130500.085938
   69: 129507.320312						   69: 129507.320312
   70: 128546.726562						   70: 128546.726562
   71: 127641.757812						   71: 127641.757812
   72: 126815.859375						   72: 126815.859375
   73: 126092.476562						   73: 126092.476562
   74: 125495.046875						   74: 125495.046875
   75: 125047.023438						   75: 125047.023438
   76: 124771.843750						   76: 124771.843750

EaseBounceOut:							EaseBounceOut:
--------							--------
    0:  1234.500000						    0:  1234.500000
    1:  1392.479004						    1:  1392.479004
    2:  1866.415771						    2:  1866.415771
    3:  2656.310547						    3:  2656.310547
    4:  3762.163330						    4:  3762.163330
    5:  5183.973633						    5:  5183.973633
    6:  6921.742676						    6:  6921.742676
    7:  8975.467773						    7:  8975.467773
    8: 11345.151367						    8: 11345.151367
    9: 14030.791992						    9: 14030.791992
   10: 17032.394531						   10: 17032.394531
   11: 20349.947266						   11: 20349.947266
   12: 23983.464844						   12: 23983.464844
   13: 27932.941406						   13: 27932.941406
   14: 32198.371094						   14: 32198.371094
   15: 36779.757812						   15: 36779.757812
   16: 41677.105469						   16: 41677.105469
   17: 46890.410156						   17: 46890.410156
   18: 52419.667969						   18: 52419.667969
   19: 58264.894531						   19: 58264.894531
   20: 64426.074219						   20: 64426.074219
   21: 70903.203125						   21: 70903.203125
   22: 77696.289062						   22: 77696.289062
   23: 84805.343750						   23: 84805.343750
   24: 92230.359375						   24: 92230.359375
   25: 99971.343750						   25: 99971.343750
   26: 108028.265625						   26: 108028.265625
   27: 116401.132812						   27: 116401.132812
   28: 124492.421875						   28: 124492.421875
   29: 120248.367188						   29: 120248.367188
   30: 116320.265625						   30: 116320.265625
   31: 112708.125000						   31: 112708.125000
   32: 109411.945312						   32: 109411.945312
   33: 106431.718750						   33: 106431.718750
   34: 103767.453125						   34: 103767.453125
   35: 101419.140625						   35: 101419.140625
   36: 99386.796875						   36: 99386.796875
   37: 97670.406250						   37: 97670.406250
   38: 96269.968750						   38: 96269.968750
   39: 95185.492188						   39: 95185.492188
   40: 94416.976562						   40: 94416.976562
   41: 93964.414062						   41: 93964.414062
   42: 93827.804688						   42: 93827.804688
   43: 94007.164062						   43: 94007.164062
   44: 94502.476562						   44: 94502.476562
   45: 95313.742188						   45: 95313.742188
   46: 96440.968750						   46: 96440.968750
   47: 97884.164062						   47: 97884.164062
   48: 99643.296875						   48: 99643.296875
   49: 101718.406250						   49: 101718.406250
   50: 104109.476562						   50: 104109.476562
   51: 106816.484375						   51: 106816.484375
   52: 109839.468750						   52: 109839.468750
   53: 113178.398438						   53: 113178.398438
   54: 116833.281250						   54: 116833.281250
   55: 120804.140625						   55: 120804.140625
   56: 124493.382812						   56: 124493.382812
   57: 122471.710938						   57: 122471.710938
   58: 120766.015625						   58: 120766.015625
   59: 119376.265625						   59: 119376.265625
   60: 118302.476562						   60: 118302.476562
   61: 117544.648438						   61: 117544.648438
   62: 117102.773438						   62: 117102.773438
   63: 116976.859375						   63: 116976.859375
   64: 117166.898438						   64: 117166.898438
   65: 117672.898438						   65: 117672.898438
   66: 118494.867188						   66: 118494.867188
   67: 119632.773438						   67: 119632.773438
   68: 121086.656250						   68: 121086.656250
   69: 122856.492188						   69: 122856.492188
   70: 124568.789062						   70: 124568.789062
   71: 123658.335938						   71: 123658.335938
   72: 123063.828125						   72: 123063.828125
   73: 122785.273438						   73: 122785.273438
   74: 122822.679688						   74: 122822.679688
   75: 123176.046875						   75: 123176.046875
   76: 123845.375000						   76: 123845.375000

EaseBounceIn:							EaseBounceIn:
--------							--------
    0:  1234.500000						    0:  1234.500000
    1:  2180.585938						    1:  2180.585938
    2:  2810.726562						    2:  2810.726562
    3:  3124.898438						    3:  3124.898438
    4:  3123.117188						    4:  3123.117188
    5:  2805.382812						    5:  2805.382812
    6:  2171.687500						    6:  2171.687500
    7:  1259.375000						    7:  1259.375000
    8:  3305.984375						    8:  3305.984375
    9:  5036.625000						    9:  5036.625000
   10:  6451.304688						   10:  6451.304688
   11:  7550.031250						   11:  7550.031250
   12:  8332.804688						   12:  8332.804688
   13:  8799.617188						   13:  8799.617188
   14:  8950.468750						   14:  8950.468750
   15:  8785.359375						   15:  8785.359375
   16:  8304.304688						   16:  8304.304688
   17:  7507.281250						   17:  7507.281250
   18:  6394.304688						   18:  6394.304688
   19:  4965.375000						   19:  4965.375000
   20:  3220.476562						   20:  3220.476562
   21:  1383.703125						   21:  1383.703125
   22:  5631.328125						   22:  5631.328125
   23:  9562.984375						   23:  9562.984375
   24: 13178.687500						   24: 13178.687500
   25: 16478.445312						   25: 16478.445312
   26: 19462.234375						   26: 19462.234375
   27: 22130.054688						   27: 22130.054688
   28: 24481.921875						   28: 24481.921875
   29: 26517.835938						   29: 26517.835938
   30: 28237.789062						   30: 28237.789062
   31: 29641.781250						   31: 29641.781250
   32: 30729.828125						   32: 30729.828125
   33: 31501.906250						   33: 31501.906250
   34: 31958.031250						   34: 31958.031250
   35: 32098.195312						   35: 32098.195312
   36: 31922.398438						   36: 31922.398438
   37: 31430.656250						   37: 31430.656250
   38: 30622.945312						   38: 30622.945312
   39: 29499.281250						   39: 29499.281250
   40: 28059.648438						   40: 28059.648438
   41: 26304.070312						   41: 26304.070312
   42: 24232.531250						   42: 24232.531250
   43: 21845.031250						   43: 21845.031250
   44: 19141.570312						   44: 19141.570312
   45: 16122.164062						   45: 16122.164062
   46: 12786.796875						   46: 12786.796875
   47:  9135.468750						   47:  9135.468750
   48:  5168.179688						   48:  5168.179688
   49:  1930.664062						   49:  1930.664062
   50: 10580.335938						   50: 10580.335938
   51: 18914.031250						   51: 18914.031250
   52: 26931.765625						   52: 26931.765625
   53: 34633.546875						   53: 34633.546875
   54: 42019.367188						   54: 42019.367188
   55: 49089.226562						   55: 49089.226562
   56: 55843.132812						   56: 55843.132812
   57: 62281.074219						   57: 62281.074219
   58: 68403.062500						   58: 68403.062500
   59: 74209.093750						   59: 74209.093750
   60: 79699.164062						   60: 79699.164062
   61: 84873.281250						   61: 84873.281250
   62: 89731.437500						   62: 89731.437500
   63: 94273.640625						   63: 94273.640625
   64: 98499.875000						   64: 98499.875000
   65: 102410.156250						   65: 102410.156250
   66: 106004.484375						   66: 106004.484375
   67: 109282.851562						   67: 109282.851562
   68: 112245.265625						   68: 112245.265625
   69: 114891.718750						   69: 114891.718750
   70: 117222.210938						   70: 117222.210938
   71: 119236.750000						   71: 119236.750000
   72: 120935.328125						   72: 120935.328125
   73: 122317.945312						   73: 122317.945312
   74: 123384.609375						   74: 123384.609375
   75: 124135.312500						   75: 124135.312500
   76: 124570.062500						   76: 124570.062500

EaseBounceInOut:						EaseBounceInOut:
--------							--------
    0:  1234.500000						    0:  1234.500000
    1:  2022.613281						    1:  2022.613281
    2:  2178.808594						    2:  2178.808594
    3:  1703.093750						    3:  1703.093750
    4:  2270.242188						    4:  2270.242188
    5:  3842.902344						    5:  3842.902344
    6:  4783.652344						    6:  4783.652344
    7:  5092.484375						    7:  5092.484375
    8:  4769.402344						    8:  4769.402344
    9:  3814.402344						    9:  3814.402344
   10:  2227.488281						   10:  2227.488281
   11:  3432.914062						   11:  3432.914062
   12:  7206.593750						   12:  7206.593750
   13: 10348.367188						   13: 10348.367188
   14: 12858.210938						   14: 12858.210938
   15: 14736.144531						   15: 14736.144531
   16: 15982.164062						   16: 15982.164062
   17: 16596.265625						   17: 16596.265625
   18: 16578.449219						   18: 16578.449219
   19: 15928.722656						   19: 15928.722656
   20: 14647.074219						   20: 14647.074219
   21: 12733.515625						   21: 12733.515625
   22: 10188.035156						   22: 10188.035156
   23:  7010.648438						   23:  7010.648438
   24:  3201.339844						   24:  3201.339844
   25:  5907.417969						   25:  5907.417969
   26: 14083.132812						   26: 14083.132812
   27: 21626.933594						   27: 21626.933594
   28: 28538.816406						   28: 28538.816406
   29: 34818.781250						   29: 34818.781250
   30: 40466.832031						   30: 40466.832031
   31: 45482.968750						   31: 45482.968750
   32: 49867.187500						   32: 49867.187500
   33: 53619.492188						   33: 53619.492188
   34: 56739.882812						   34: 56739.882812
   35: 59228.355469						   35: 59228.355469
   36: 61084.914062						   36: 61084.914062
   37: 62309.554688						   37: 62309.554688
   38: 62902.281250						   38: 62902.281250
   39: 63062.691406						   39: 63062.691406
   40: 63733.792969						   40: 63733.792969
   41: 65036.816406						   41: 65036.816406
   42: 66971.750000						   42: 66971.750000
   43: 69538.601562						   43: 69538.601562
   44: 72737.367188						   44: 72737.367188
   45: 76568.054688						   45: 76568.054688
   46: 81030.656250						   46: 81030.656250
   47: 86125.164062						   47: 86125.164062
   48: 91851.593750						   48: 91851.593750
   49: 98209.937500						   49: 98209.937500
   50: 105200.218750						   50: 105200.218750
   51: 112822.398438						   51: 112822.398438
   52: 121076.500000						   52: 121076.500000
   53: 122217.625000						   53: 122217.625000
   54: 118486.695312						   54: 118486.695312
   55: 115387.687500						   55: 115387.687500
   56: 112920.593750						   56: 112920.593750
   57: 111085.406250						   57: 111085.406250
   58: 109882.140625						   58: 109882.140625
   59: 109310.796875						   59: 109310.796875
   60: 109371.359375						   60: 109371.359375
   61: 110063.843750						   61: 110063.843750
   62: 111388.234375						   62: 111388.234375
   63: 113344.546875						   63: 113344.546875
   64: 115932.781250						   64: 115932.781250
   65: 119152.921875						   65: 119152.921875
   66: 123004.984375						   66: 123004.984375
   67: 123467.132812						   67: 123467.132812
   68: 121958.601562						   68: 121958.601562
   69: 121081.976562						   69: 121081.976562
   70: 120837.273438						   70: 120837.273438
   71: 121224.484375						   71: 121224.484375
   72: 122243.609375						   72: 122243.609375
   73: 123894.656250						   73: 123894.656250
   74: 124129.351562						   74: 124129.351562
   75: 123732.015625						   75: 123732.015625
   76: 123966.593750						   76: 123966.593750

EaseElasticIn:							EaseElasticIn:
--------							--------
    0:  1234.500000						    0:  1234.500000
    1:  1201.709351						    1:  1201.709351
    2:  1237.571899						    2:  1237.571899
    3:  1280.246216						    3:  1280.246216
    4:  1327.252808						    4:  1327.252808
    5:  1375.235596						    5:  1375.235596
    6:  1420.086548						    6:  1420.086548
    7:  1457.166626					      |	    7:  1457.166504
    8:  1481.617432						    8:  1481.617432
    9:  1488.751465						    9:  1488.751465
   10:  1474.507080						   10:  1474.507080
   11:  1435.936890						   11:  1435.936890
   12:  1371.690674						   12:  1371.690674
   13:  1282.452637						   13:  1282.452637
   14:  1171.281616						   14:  1171.281616
   15:  1043.809692						   15:  1043.809692
   16:   908.237061						   16:   908.237061
   17:   775.117676						   17:   775.117676
   18:   656.864441					      |	   18:   656.864380
   19:   567.015198						   19:   567.015198
   20:   519.235596						   20:   519.235596
   21:   526.122375						   21:   526.122375
   22:   597.858887					      |	   22:   597.858948
   23:   740.833496					      |	   23:   740.833435
   24:   956.304382					      |	   24:   956.304443
   25:  1239.292603						   25:  1239.292603
   26:  1577.768188						   26:  1577.768188
   27:  1952.369019					      |	   27:  1952.368896
   28:  2336.649414						   28:  2336.649414
   29:  2698.088135						   29:  2698.088135
   30:  2999.774170					      |	   30:  2999.774414
   31:  3202.859131					      |	   31:  3202.858887
   32:  3269.657471						   32:  3269.657471
   33:  3167.249756						   33:  3167.249756
   34:  2871.375000						   34:  2871.375000
   35:  2370.326660						   35:  2370.326660
   36:  1668.467041						   36:  1668.467041
   37:   789.014587					      |	   37:   789.014526
   38:  -224.306778					      |	   38:  -224.306763
   39: -1307.110962					      |	   39: -1307.111328
   40: -2376.099854						   40: -2376.099854
   41: -3332.717041					      |	   41: -3332.717285
   42: -4069.027588					      |	   42: -4069.027344
   43: -4475.504395						   43: -4475.504395
   44: -4450.527832					      |	   44: -4450.528320
   45: -3911.086670					      |	   45: -3911.086426
   46: -2803.857422						   46: -2803.857422
   47: -1115.875244					      |	   47: -1115.875000
   48:  1116.321655						   48:  1116.321655
   49:  3800.217285					      |	   49:  3800.217529
   50:  6784.532227					      |	   50:  6784.531738
   51:  9861.133789						   51:  9861.133789
   52: 12772.531250						   52: 12772.531250
   53: 15225.116211					      |	   53: 15225.117188
   54: 16908.427734					      |	   54: 16908.425781
   55: 17519.566406						   55: 17519.566406
   56: 16791.894531						   56: 16791.894531
   57: 14526.046875						   57: 14526.046875
   58: 10621.172852						   58: 10621.172852
   59:  5103.325195						   59:  5103.325195
   60: -1851.629761					      |	   60: -1851.629639
   61: -9904.399414					      |	   61: -9904.400391
   62: -18550.089844						   62: -18550.089844
   63: -27131.037109						   63: -27131.037109
   64: -34865.359375						   64: -34865.359375
   65: -40892.527344					      |	   65: -40892.531250
   66: -44335.007812						   66: -44335.007812
   67: -44373.468750						   67: -44373.468750
   68: -40331.820312					      |	   68: -40331.824219
   69: -31766.027344					      |	   69: -31766.031250
   70: -18549.736328						   70: -18549.736328
   71:  -948.639343					      |	   71:  -948.639404
   72: 20326.306641						   72: 20326.306641
   73: 44094.351562						   73: 44094.351562
   74: 68717.703125					      |	   74: 68717.695312
   75: 92158.679688						   75: 92158.679688
   76: 112082.445312						   76: 112082.445312

EaseElasticOut:							EaseElasticOut:
--------							--------
    0:  1234.500000						    0:  1234.500000
    1: 16039.611328					      |	    1: 16039.609375
    2: 36533.128906					      |	    2: 36533.125000
    3: 60242.753906						    3: 60242.753906
